nsb,Timestamp_UTC,site,lat,lon,elev,sun_alt,sun_az,moon_alt,moon_az,d2m,t2m,sp,hcc,mcc,lcc
20.215,2024-10-06 02:00:00,Jub,29.966,-98.083,1069,-24.139711499864298,278.192088341548,-4.27684472639648,247.69552938946012,289.11157,300.39062,98368.81,0.0,0.1539917,0.09100342
20.2575,2024-10-06 03:00:00,Jub,29.966,-98.083,1069,-36.81749676327748,287.4028215173825,-16.225769367748132,254.15263655315053,289.3213,299.44177,98432.75,0.011993408,0.19085693,0.13491821
20.335,2024-10-06 04:00:00,Jub,29.966,-98.083,1069,-48.74989804286986,299.7401561506577,-28.497286897059485,260.1693094416734,289.7251,298.6615,98456.94,0.0,0.11444092,0.06994629
20.4375,2024-10-06 05:00:00,Jub,29.966,-98.083,1069,-58.90213579680706,318.5241512900121,-40.946743245362335,266.26486830722223,290.229,296.98376,98469.44,0.0,0.11947632,0.05593872
20.505,2024-10-06 06:00:00,Jub,29.966,-98.083,1069,-64.89123760642877,347.98204071187735,-53.44525693131463,273.27309536281456,290.67236,296.52002,98450.625,0.0,0.17434692,0.07992554
20.5275,2024-10-06 07:00:00,Jub,29.966,-98.083,1069,-63.65641029873712,22.71873237183282,-65.7955995873504,283.3159394097331,291.38135,295.64404,98453.44,0.0,0.24383545,0.076934814
20.515,2024-10-06 08:00:00,Jub,29.966,-98.083,1069,-55.98304598734033,48.56588770745781,-77.26871499018247,305.6240156457174,291.64453,294.23425,98428.375,0.0,0.0,0.011993408
20.485,2024-10-06 09:00:00,Jub,29.966,-98.083,1069,-45.09441407067981,64.8194622490999,-81.76780814922438,20.954260804420755,291.8213,295.21448,98432.0,0.0,0.0,0.017974854
20.415,2024-10-06 10:00:00,Jub,29.966,-98.083,1069,-32.85934876568674,75.90935061328467,-72.61047206900724,68.38157065352684,291.8479,294.24292,98450.125,0.0,0.0025024414,0.011993408
19.6675,2024-10-06 11:00:00,Jub,29.966,-98.083,1069,-20.06591390123767,84.55240738582019,-60.63607701112121,83.10286669628556,291.8412,294.09924,98510.625,0.0,0.032989502,0.17398071
12.33,2024-10-06 12:00:00,Jub,29.966,-98.083,1069,-7.091087574905604,92.18257342731052,-48.290108159169634,91.4607960429044,291.5421,292.95996,98538.31,0.0,0.01449585,0.14846802
,2024-10-06 13:00:00,Jub,29.966,-98.083,1069,5.819705355642766,99.70759407172388,-35.94582713703671,98.01864640771711,292.08557,293.5598,98595.31,0.0,0.022491455,0.11349487
,2024-10-06 14:00:00,Jub,29.966,-98.083,1069,18.427072110072736,107.91659503454515,-23.761072536997283,104.11803856389076,293.32825,297.1289,98628.875,0.0,0.005004883,0.12454224
,2024-10-06 15:00:00,Jub,29.966,-98.083,1069,30.39794933978573,117.75483764912131,-11.876418654409107,110.40247629780195,293.46875,299.69067,98663.0,0.0,0.08807373,0.1845398
,2024-10-06 16:00:00,Jub,29.966,-98.083,1069,41.159613233629,130.57646436116255,-0.4708606425173747,117.34391273810334,292.9137,301.5819,98690.44,0.0,0.1430664,0.08444214
,2024-10-06 17:00:00,Jub,29.966,-98.083,1069,49.65705695990603,148.1711704433309,10.197126987715148,125.4097819495872,291.52295,303.80603,98640.5,0.0,0.2515869,0.12945557
,2024-10-06 18:00:00,Jub,29.966,-98.083,1069,54.1914168172734,171.37827417875752,19.74169531353653,135.1160646903673,289.64478,304.95483,98580.56,0.0,0.15655518,0.19241333
,2024-10-06 19:00:00,Jub,29.966,-98.083,1069,53.24521541569611,196.7001241819636,27.600577658584815,146.96436452136163,288.662,305.92126,98499.0,0.0,0.41259766,0.12799072
,2024-10-06 20:00:00,Jub,29.966,-98.083,1069,47.18284466501136,218.1543143124898,33.03544821782993,161.16225036107264,287.46832,306.54724,98409.44,0.0,0.41845703,0.03994751
,2024-10-06 21:00:00,Jub,29.966,-98.083,1069,37.77427869770912,233.9625617348827,35.29600996178704,177.12877609043994,286.91943,306.79248,98379.625,0.0,0.6053772,0.0045166016
,2024-10-06 22:00:00,Jub,29.966,-98.083,1069,26.520865246702797,245.60144359907443,33.99001721464877,193.32442790741408,287.37463,305.6272,98330.31,0.0,0.6772766,0.0
,2024-10-06 23:00:00,Jub,29.966,-98.083,1069,14.285519863046735,254.75890108232176,29.35626884641147,208.0526035945609,287.31335,305.37836,98344.75,0.0,0.55081177,0.0
13.635,2024-10-07 00:00:00,Jub,29.966,-98.083,1069,1.538941795151206,262.6267542044351,22.09315514816928,220.4549158030023,287.30518,303.86853,98355.69,0.0,0.5529175,0.0
19.845,2024-10-07 01:00:00,Jub,29.966,-98.083,1069,-11.43089289571976,270.0670002951943,12.969150230316703,230.57209422384392,287.92798,302.19348,98429.875,0.0,0.5168762,0.0039978027
20.27,2024-10-07 02:00:00,Jub,29.966,-98.083,1069,-24.3959372495925,277.8702651684049,2.5977022913081367,238.85335053440363,288.05792,300.2135,98506.81,0.0,0.33795166,0.0079956055
20.355,2024-10-07 03:00:00,Jub,29.966,-98.083,1069,-37.09002542452493,287.05466796690274,-8.593880177394507,245.80134548559505,288.51416,299.7832,98534.0,0.0,0.19396973,0.0045166016
20.435,2024-10-07 04:00:00,Jub,29.966,-98.083,1069,-49.05429752004471,299.3707427631017,-20.32145236331247,251.8550761579051,288.47302,298.81982,98581.44,0.0,0.08352661,0.0
20.505,2024-10-07 05:00:00,Jub,29.966,-98.083,1069,-59.25581665912176,318.2074293694009,-32.395863899868786,257.3987367012573,288.5387,297.2754,98599.56,0.007507324,0.040008545,0.0
20.5475,2024-10-07 06:00:00,Jub,29.966,-98.083,1069,-65.28050173498416,347.9847296516385,-44.686138344450015,262.83937612337326,288.3672,296.4099,98596.94,0.0,0.036499023,0.0
20.5425,2024-10-07 07:00:00,Jub,29.966,-98.083,1069,-63.99200227850262,23.1656050587522,-57.08958246906636,268.8187357281267,288.27563,295.9115,98555.375,0.0,0.05102539,0.0
20.515,2024-10-07 08:00:00,Jub,29.966,-98.083,1069,-56.225134818617256,49.11220660258178,-69.48370356072078,277.1012183138082,288.00275,294.77893,98566.19,0.0,0.05102539,0.0
20.455,2024-10-07 09:00:00,Jub,29.966,-98.083,1069,-45.272879482817785,65.3099861493255,-81.39289347893038,298.60856455920594,287.77356,293.9607,98534.25,0.0,0.022521973,0.0
20.38,2024-10-07 10:00:00,Jub,29.966,-98.083,1069,-33.00352356456522,76.33984094640743,-83.26009511960194,52.10663992430362,287.14185,292.58936,98535.5,0.0,0.0,0.007019043
19.6325,2024-10-07 11:00:00,Jub,29.966,-98.083,1069,-20.194781664626547,84.9432794499351,-71.72036891537903,81.83623559198904,287.10425,292.18286,98537.69,0.0,0.0,0.035064697
12.46,2024-10-07 12:00:00,Jub,29.966,-98.083,1069,-7.2178197935519535,92.55313306523374,-59.40936078565885,91.0552227451412,287.27454,292.15283,98572.125,0.0,0.0,0.067596436
,2024-10-07 13:00:00,Jub,29.966,-98.083,1069,5.684094866839169,100.07386801916856,-47.08750197020929,97.29671365892632,287.39136,292.90356,98614.75,0.0,0.010559082,0.06314087
,2024-10-07 14:00:00,Jub,29.966,-98.083,1069,18.27124369739759,108.2918640050158,-34.89782461681208,102.83374051671537,288.37875,297.00476,98659.56,0.0,0.0060424805,0.04611206
,2024-10-07 15:00:00,Jub,29.966,-98.083,1069,30.208250070820014,118.14782621112792,-22.947286719315997,108.40162493940846,288.6777,300.2622,98678.06,0.0,0.016021729,0.05050659
,2024-10-07 16:00:00,Jub,29.966,-98.083,1069,40.91903997305569,130.9811788140423,-11.367135781569637,114.42324995098932,287.90436,302.30298,98710.94,0.0,0.05706787,0.018493652
,2024-10-07 17:00:00,Jub,29.966,-98.083,1069,49.34953426243793,148.5370016121947,-0.3426252049726807,121.267951005293,286.6007,304.56165,98652.81,0.0,0.67755127,0.0
,2024-10-07 18:00:00,Jub,29.966,-98.083,1069,53.821707857152255,171.5815855356781,9.854298855769311,129.3343477257443,285.9646,305.46057,98573.0,0.0,0.6590576,0.0
,2024-10-07 19:00:00,Jub,29.966,-98.083,1069,52.8576795446651,196.65526975010417,18.825309028995388,139.0577268927177,286.0113,305.90637,98453.44,0.0,0.5741272,0.0
,2024-10-07 20:00:00,Jub,29.966,-98.083,1069,46.82265024447058,217.9412108585909,26.01413950465537,150.80982335350822,285.86853,306.41528,98337.25,0.0,0.22799683,0.0
,2024-10-07 21:00:00,Jub,29.966,-98.083,1069,37.45302864318251,233.687118373965,30.7377117762522,164.61878353483525,285.80212,306.76233,98273.69,0.0025024414,0.14260864,0.0
,2024-10-07 22:00:00,Jub,29.966,-98.083,1069,26.23193853002221,245.31192361542236,32.36802145294038,179.7927775785699,285.88068,305.84375,98219.25,0.0,0.22235107,0.0
,2024-10-07 23:00:00,Jub,29.966,-98.083,1069,14.018977819865734,254.4678283182845,30.645744931471537,194.93119597209608,285.6012,305.21075,98239.06,0.0,0.33999634,0.0
13.885,2024-10-08 00:00:00,Jub,29.966,-98.083,1069,1.2855480798504335,262.3326556519887,25.8501233440988,208.64772178497404,285.4508,303.99963,98250.31,0.0,0.33999634,0.0
19.77,2024-10-08 01:00:00,Jub,29.966,-98.083,1069,-11.67973158563985,269.7630556276057,18.618144693213534,220.27565201910903,285.93872,302.06183,98294.625,0.0,0.32247925,0.0
20.19,2024-10-08 02:00:00,Jub,29.966,-98.083,1069,-24.64933866272449,277.5473139942935,9.631933355687062,229.85574599412655,286.50165,299.56787,98300.25,0.0,0.34246826,0.0
20.325,2024-10-08 03:00:00,Jub,29.966,-98.083,1069,-37.35937675057723,286.7040633682909,-0.5569885902124044,237.75605719745548,286.6245,298.30994,98339.125,0.0,0.31454468,0.0
20.4125,2024-10-08 04:00:00,Jub,29.966,-98.083,1069,-49.35535617012224,298.99645996012936,-11.555187279941338,244.39556518288575,286.886,297.1765,98364.19,0.0,0.31497192,0.0
20.4375,2024-10-08 05:00:00,Jub,29.966,-98.083,1069,-59.60667324358019,317.8826454176583,-23.095019313215708,250.1427829417621,287.01044,295.1145,98376.56,0.0,0.29296875,0.0
20.4475,2024-10-08 06:00:00,Jub,29.966,-98.083,1069,-65.66822603917672,347.9837949390846,-34.99574023244612,255.3113862610684,287.151,295.08325,98381.875,0.0,0.25302124,0.006011963
20.4475,2024-10-08 07:00:00,Jub,29.966,-98.083,1069,-64.32564611925164,23.618456679019605,-47.13314964841643,260.2063058036409,287.30396,295.16785,98337.06,0.0,0.28948975,0.0289917
20.42,2024-10-08 08:00:00,Jub,29.966,-98.083,1069,-56.465040522960166,49.66152126944392,-59.41723009671727,265.25510646009724,287.40015,294.2328,98338.875,0.0,0.1824646,0.0
20.375,2024-10-08 09:00:00,Jub,29.966,-98.083,1069,-45.44989503352876,65.80062127260135,-71.76814696545863,271.59991444354483,287.56165,294.22864,98297.875,0.0,0.21542358,0.0
20.2975,2024-10-08 10:00:00,Jub,29.966,-98.083,1069,-33.147071627365115,76.7693278266781,-83.96670031538362,288.70596324553105,287.45544,291.99268,98313.94,0.0,0.06997681,0.050964355
19.64,2024-10-08 11:00:00,Jub,29.966,-98.083,1069,-20.323719044491146,85.3326806696448,-82.90682752976164,75.29361221702428,287.6278,292.297,98361.125,0.0,0.0055236816,0.033966064
12.62,2024-10-08 12:00:00,Jub,29.966,-98.083,1069,-7.345195737810593,92.92189743341116,-70.67879704935456,89.69160499194386,287.583,292.2173,98374.875,0.0,0.010009766,0.0
,2024-10-08 13:00:00,Jub,29.966,-98.083,1069,5.547363340362089,100.43794399645026,-58.366830331848,95.82835455624006,287.7212,292.94904,98388.0,0.0,0.0030212402,0.0
,2024-10-08 14:00:00,Jub,29.966,-98.083,1069,18.11391306204543,108.6642805762553,-46.14936319602395,100.85943047121184,288.37842,296.19867,98422.94,0.0,0.0,0.0
,2024-10-08 15:00:00,Jub,29.966,-98.083,1069,30.016821015945997,118.5368249877494,-34.10759554055353,105.795393805502,288.278,298.3097,98464.25,0.0,0.0,0.0
,2024-10-08 16:00:00,Jub,29.966,-98.083,1069,40.676847813596574,131.38003722809103,-22.33668520396464,111.04076263137864,288.35138,301.2257,98458.375,0.0,0.0,0.0
,2024-10-08 17:00:00,Jub,29.966,-98.083,1069,49.04120347626192,148.89492436275447,-10.968534280466931,116.89469194261784,287.8584,303.68524,98416.625,0.0,0.0,0.0
,2024-10-08 18:00:00,Jub,29.966,-98.083,1069,53.4527156623036,171.7780407433738,-0.1941638067559123,123.66655626682572,287.34253,304.95953,98368.625,0.006011963,0.0,0.0
,2024-10-08 19:00:00,Jub,29.966,-98.083,1069,52.47183521908316,196.6088451487057,9.70671396722445,131.71282816112296,286.88165,305.859,98271.25,0.011993408,0.019500732,0.0
,2024-10-08 20:00:00,Jub,29.966,-98.083,1069,46.464137707513096,217.72971289211551,18.330623069979392,141.41971549241654,286.31335,306.59045,98179.31,0.006011963,0.006011963,0.0
,2024-10-08 21:00:00,Jub,29.966,-98.083,1069,37.13335476209205,233.4135420248875,25.128677329951124,153.08584237328608,285.99152,306.47546,98146.44,0.0,0.006011963,0.0
,2024-10-08 22:00:00,Jub,29.966,-98.083,1069,25.944682398618173,245.02374331649116,29.452609028445124,166.65013748653448,285.24756,305.86395,98125.25,0.0,0.023986816,0.0
,2024-10-08 23:00:00,Jub,29.966,-98.083,1069,13.75434118967729,254.1775376409161,30.74019001992704,181.38076385700717,285.0647,305.05615,98154.0,0.0,0.0,0.0
14.21,2024-10-09 00:00:00,Jub,29.966,-98.083,1069,1.0343701966379986,262.038826646193,28.795455239787398,195.96001097827255,284.99524,303.60754,98204.44,0.0,0.0,0.0
19.73,2024-10-09 01:00:00,Jub,29.966,-98.083,1069,-11.925999392264783,269.45882201780694,23.912152837165465,209.15136619763405,285.3722,301.4839,98251.125,0.0,0.0,0.0
20.06,2024-10-09 02:00:00,Jub,29.966,-98.083,1069,-24.89978845198988,277.2232965140427,16.694250626334792,220.37596933962104,285.5066,298.8341,98306.375,0.0,0.0,0.0
20.215,2024-10-09 03:00:00,Jub,29.966,-98.083,1069,-37.62541331762999,286.35106747787523,7.779964630493616,229.67488839446105,285.71106,297.73987,98351.625,0.0,0.0,0.0
20.34,2024-10-09 04:00:00,Jub,29.966,-98.083,1069,-49.65291777053629,298.6173178608526,-2.311326882598808,237.3786459219392,285.62415,296.87012,98393.125,0.0,0.0,0.0
20.4,2024-10-09 05:00:00,Jub,29.966,-98.083,1069,-59.95453690454096,317.5496017965614,-13.204482345418626,243.8665695666583,284.9922,295.1012,98417.75,0.0,0.0,0.0
20.4375,2024-10-09 06:00:00,Jub,29.966,-98.083,1069,-66.05429177420379,347.9789406392881,-24.64105912899837,249.47378496110184,284.15186,294.0127,98425.25,0.0,0.0,0.0
20.4375,2024-10-09 07:00:00,Jub,29.966,-98.083,1069,-64.65725832506747,24.07721380656536,-36.44476772890997,254.4817769035265,283.58948,293.3025,98427.375,0.0,0.0,0.0
20.4325,2024-10-09 08:00:00,Jub,29.966,-98.083,1069,-56.70273235978709,50.21361775042695,-48.49398375119156,259.15065555147805,282.9458,291.89038,98460.44,0.0,0.0,0.0
20.4025,2024-10-09 09:00:00,Jub,29.966,-98.083,1069,-45.625467209015646,66.2911728312033,-60.70188389434343,263.8130779835459,282.38208,291.0797,98420.06,0.0,0.0,0.0
20.3175,2024-10-09 10:00:00,Jub,29.966,-98.083,1069,-33.29001134390033,77.19765443931432,-72.99891823904618,269.3092554972774,282.54883,289.58472,98458.5,0.0,0.0,0.0
19.72,2024-10-09 11:00:00,Jub,29.966,-98.083,1069,-20.45274410462785,85.72047577521106,-85.2467483190032,283.96369623393616,282.55957,289.17487,98497.06,0.0,0.0,0.0
12.795,2024-10-09 12:00:00,Jub,29.966,-98.083,1069,-7.473226531130178,93.2887398576201,-82.10244076881914,83.12628521894521,282.16833,288.6855,98513.31,0.0,0.0,0.0
,2024-10-09 13:00:00,Jub,29.966,-98.083,1069,5.409512047345086,100.7996953728724,-69.80557783176683,92.31872695100168,283.18713,289.61584,98571.94,0.0,0.0,0.0
,2024-10-09 14:00:00,Jub,29.966,-98.083,1069,17.955100360878003,109.03371334089444,-57.52854539569076,97.43188342491204,282.61584,293.91306,98635.125,0.0,0.0,0.0
,2024-10-09 15:00:00,Jub,29.966,-98.083,1069,29.823710011876194,118.92170088507116,-45.35990760194666,102.05066222023028,281.32275,296.46277,98659.0,0.0,0.0,0.0
,2024-10-09 16:00:00,Jub,29.966,-98.083,1069,40.43312186434863,131.7729319196684,-33.371392155863404,106.77975935339136,281.2284,298.63782,98667.06,0.0,0.0,0.0
,2024-10-09 17:00:00,Jub,29.966,-98.083,1069,48.732184501889456,149.24492416607373,-21.656955581041583,111.91584225789478,281.2036,301.50677,98617.5,0.0,0.0,0.0
,2024-10-09 18:00:00,Jub,29.966,-98.083,1069,53.08456380482319,171.96770108559122,-10.349814963987736,117.71873112323917,280.86792,303.14624,98569.44,0.0,0.0,0.0
,2024-10-09 19:00:00,Jub,29.966,-98.083,1069,52.087802435852666,196.5608087140608,0.3560648713425971,124.48127324552556,281.15625,304.44696,98487.125,0.0,0.0,0.0
,2024-10-09 20:00:00,Jub,29.966,-98.083,1069,46.10744044441624,217.51974312510015,10.176452397788342,132.55196236168004,281.40906,306.1042,98395.625,0.0,0.0,0.0
,2024-10-09 21:00:00,Jub,29.966,-98.083,1069,36.81539480292077,233.1418000562635,18.7020707493218,142.3098238653995,281.49585,306.38312,98365.5,0.0,0.0,0.0
,2024-10-09 22:00:00,Jub,29.966,-98.083,1069,25.65923071903263,244.7369082016734,25.378814149987697,154.0392169077538,281.911,305.91608,98307.5,0.0,0.0,0.0
,2024-10-09 23:00:00,Jub,29.966,-98.083,1069,13.49173855479652,253.88805745661,29.55875700174237,167.6515514586091,281.71448,305.35718,98329.25,0.0,0.0,0.0
14.555,2024-10-10 00:00:00,Jub,29.966,-98.083,1069,0.7855329573133916,261.74531052537185,30.691637392522427,182.382947865673,282.8567,302.66132,98362.125,0.0,0.026977539,0.0
19.6425,2024-10-10 01:00:00,Jub,29.966,-98.083,1069,-12.1695724975248,269.1543544916127,28.602843675068037,196.90733561320883,283.1693,300.08807,98386.56,0.0,0.019989014,0.0
19.9175,2024-10-10 02:00:00,Jub,29.966,-98.083,1069,-25.147159550773704,276.89827713554155,23.60321381964186,210.0144664378448,283.49335,297.16998,98468.19,0.0,0.007507324,0.0
20.0675,2024-10-10 03:00:00,Jub,29.966,-98.083,1069,-37.88799808228772,285.9957447399506,16.300401391998108,221.16009168664,283.59906,296.2942,98497.81,0.0,0.0,0.0
20.2875,2024-10-10 04:00:00,Jub,29.966,-98.083,1069,-49.9468260368958,298.23333378098084,7.32684928849548,230.40577868704383,283.3645,295.87085,98525.125,0.0,0.0,0.0
20.4525,2024-10-10 05:00:00,Jub,29.966,-98.083,1069,-60.299237251451245,317.20810244320705,-2.806053567899839,238.08958849896948,283.27325,294.72888,98532.875,0.0,0.0,0.0
20.45,2024-10-10 06:00:00,Jub,29.966,-98.083,1069,-66.43857956036821,347.969853210947,-13.729769128003827,244.5945488074818,283.31543,294.56873,98521.81,0.0,0.0,0.0
20.4675,2024-10-10 07:00:00,Jub,29.966,-98.083,1069,-64.98675776924408,24.54179157971096,-25.190400902114376,250.26310765253385,283.48627,294.6504,98518.625,0.0,0.0,0.0
20.485,2024-10-10 08:00:00,Jub,29.966,-98.083,1069,-56.93818363627249,50.76827349684544,-37.0144015690861,255.3953772398063,283.51794,293.74,98531.69,0.0,0.0,0.0
20.4625,2024-10-10 09:00:00,Jub,29.966,-98.083,1069,-45.79960570922959,66.78144310977375,-49.08114850835532,260.29838400825463,282.9154,292.49524,98502.375,0.0,0.0,0.0
20.39,2024-10-10 10:00:00,Jub,29.966,-98.083,1069,-33.43236316793992,77.62466281186735,-61.301820909937454,265.4405779446583,282.6167,291.06262,98533.56,0.0,0.0,0.0
19.7775,2024-10-10 11:00:00,Jub,29.966,-98.083,1069,-20.581876035730865,86.10652883442084,-73.59286735689611,272.23241399643194,282.9306,290.58557,98574.44,0.0,0.0,0.0
12.965,2024-10-10 12:00:00,Jub,29.966,-98.083,1069,-7.60192364258818,93.65353322654428,-85.6131946352346,296.6176993346849,283.00195,290.53442,98641.625,0.0,0.0,0.0
,2024-10-10 13:00:00,Jub,29.966,-98.083,1069,5.270542610543955,101.15899536643062,-81.20324172937929,78.5777640010969,283.7384,290.20483,98704.19,0.0,0.0,0.0
,2024-10-10 14:00:00,Jub,29.966,-98.083,1069,17.794826726147033,109.40003132193291,-68.94053990460051,90.11100490859832,285.55463,296.1657,98773.31,0.0,0.0,0.0
,2024-10-10 15:00:00,Jub,29.966,-98.083,1069,29.62896630800565,119.30232240412144,-56.6288567465578,95.93074424077749,283.5014,299.0943,98819.625,0.0,0.0,0.0
,2024-10-10 16:00:00,Jub,29.966,-98.083,1069,40.187948535971735,132.15975841704648,-44.40308225893444,100.8747022196557,283.63898,302.0796,98828.875,0.0,0.0,0.0
,2024-10-10 17:00:00,Jub,29.966,-98.083,1069,48.422597535006055,149.5869888886239,-32.340988941907085,105.78662084454486,283.12732,303.98987,98809.75,0.0,0.0,0.0
,2024-10-10 18:00:00,Jub,29.966,-98.083,1069,52.71737557955447,172.15062549722035,-20.53726182482092,111.04160185635232,283.17358,305.51422,98727.94,0.0,0.0,0.0
,2024-10-10 19:00:00,Jub,29.966,-98.083,1069,51.70570115397091,196.5111190634192,-9.124916924272744,116.93732037336834,283.01843,306.35657,98629.44,0.0,0.0,0.0
,2024-10-10 20:00:00,Jub,29.966,-98.083,1069,45.75269160495397,217.311225125216,1.7012824342166166,123.79457949974577,282.85083,307.4306,98551.25,0.0,0.0,0.0
,2024-10-10 21:00:00,Jub,29.966,-98.083,1069,36.49928638644237,232.8718592712823,11.652724191815558,131.99277176239465,282.91595,307.67133,98516.125,0.0,0.0,0.0
,2024-10-10 22:00:00,Jub,29.966,-98.083,1069,25.37571733905691,244.45142295832085,20.30765657229073,141.9512193655932,283.38892,306.9975,98513.875,0.0,0.0,0.0
,2024-10-10 23:00:00,Jub,29.966,-98.083,1069,13.231298414140989,253.59941572204448,27.085395171880283,153.99847900257046,282.7782,305.9842,98523.0,0.0,0.0,0.0
14.805,2024-10-11 00:00:00,Jub,29.966,-98.083,1069,0.5391608887131881,261.45215075985385,31.296526142329977,168.06067264728597,283.62305,303.9897,98587.19,0.0,0.0,0.0
19.38,2024-10-11 01:00:00,Jub,29.966,-98.083,1069,-12.410327584849988,268.8497090153702,32.35305441813946,183.308177657671,284.0852,301.53253,98638.44,0.0,0.0,0.0
19.6025,2024-10-11 02:00:00,Jub,29.966,-98.083,1069,-25.39132563201193,276.5723224417064,30.08036507587084,198.28556684356775,284.56042,299.47693,98695.875,0.0,0.0,0.0
19.75,2024-10-11 03:00:00,Jub,29.966,-98.083,1069,-38.14699485759033,285.6381638554178,24.832342674527563,211.70060304694655,284.53308,298.5689,98725.875,0.0,0.0,0.0
19.9,2024-10-11 04:00:00,Jub,29.966,-98.083,1069,-50.23692506379387,297.8445321209776,17.267425113226565,223.0265428416386,284.18774,297.86615,98778.375,0.0,0.0,0.0
20.165,2024-10-11 05:00:00,Jub,29.966,-98.083,1069,-60.64060246145088,316.85795316250665,8.049062251250819,232.38909969797035,284.8098,296.08368,98774.56,0.0,0.0,0.0
20.3975,2024-10-11 06:00:00,Jub,29.966,-98.083,1069,-66.82096960799863,347.95620015568227,-2.300309457607824,240.18670172259817,284.823,295.14203,98792.81,0.0,0.0,0.0
20.4375,2024-10-11 07:00:00,Jub,29.966,-98.083,1069,-65.3140660965946,25.012092828522817,-13.411506331668988,246.85028482550447,285.75293,294.177,98786.375,0.0,0.0,0.0
20.445,2024-10-11 08:00:00,Jub,29.966,-98.083,1069,-57.17137207901936,51.32525728833451,-25.03309383836639,252.77053143164292,286.42896,292.7904,98822.75,0.0,0.0,0.0
20.4175,2024-10-11 09:00:00,Jub,29.966,-98.083,1069,-45.97232377747394,67.27123150205458,-36.99290602934528,258.32038308425257,286.708,291.9275,98822.81,0.0,0.0,0.0
20.3175,2024-10-11 10:00:00,Jub,29.966,-98.083,1069,-33.57414998582355,78.05019381311587,-49.16666870824475,263.9581618524666,287.2627,290.58344,98865.69,0.0,0.0,0.0
19.76,2024-10-11 11:00:00,Jub,29.966,-98.083,1069,-20.711135594628,86.49070324031548,-61.44636122958972,270.5626590090557,287.22888,290.03882,98888.375,0.0,0.0,0.0
13.12,2024-10-11 12:00:00,Jub,29.966,-98.083,1069,-7.731299408212386,94.01614998344915,-73.65689851489282,281.1761211180038,287.24426,289.4792,98942.56,0.0,0.0,0.0
,2024-10-11 13:00:00,Jub,29.966,-98.083,1069,5.1304563953942,101.51571703521932,-84.4684842787895,323.8463753380893,288.06763,290.4298,98979.625,0.0,0.0,0.0
,2024-10-11 14:00:00,Jub,29.966,-98.083,1069,17.633113566152986,109.76310393484135,-79.53169863073808,66.22453724525107,289.75854,294.28082,99037.625,0.0,0.0,0.0
,2024-10-11 15:00:00,Jub,29.966,-98.083,1069,29.432639780451492,119.67855949150484,-67.54157850959717,83.82266717853325,289.6176,297.23254,99080.44,0.0,0.0,0.0
,2024-10-11 16:00:00,Jub,29.966,-98.083,1069,39.94141470274744,132.5404150032625,-55.18975221296209,91.67262250545647,287.6706,300.3192,99100.56,0.0,0.0,0.0
,2024-10-11 17:00:00,Jub,29.966,-98.083,1069,48.11256231030596,149.92110780551923,-42.84026535317883,97.56926256207056,286.50806,302.58582,99075.81,0.0,0.0,0.0
,2024-10-11 18:00:00,Jub,29.966,-98.083,1069,52.35127352602575,172.32686930193088,-30.608986281031843,103.01433201290745,286.36353,303.68683,98994.75,0.0,0.0,0.0
,2024-10-11 19:00:00,Jub,29.966,-98.083,1069,51.32565118387871,196.45973360971945,-18.599462796349364,108.60365859701808,285.7312,304.63116,98882.625,0.0,0.0,0.0
,2024-10-11 20:00:00,Jub,29.966,-98.083,1069,45.40002435525962,217.1040820498012,-6.946178798966203,114.73764679470553,284.04822,305.79926,98775.06,0.0,0.0,0.0
,2024-10-11 21:00:00,Jub,29.966,-98.083,1069,36.18516753073923,232.6036849881127,4.1552121434849685,121.806409909878,282.8877,306.2693,98723.375,0.0,0.0,0.0
,2024-10-11 22:00:00,Jub,29.966,-98.083,1069,25.09427681090995,244.1672907651986,14.409628622903591,130.26067634025372,282.75293,305.53284,98689.69,0.0,0.0,0.0
,2024-10-11 23:00:00,Jub,29.966,-98.083,1069,12.973150058042892,253.3116393820955,23.372940883710942,140.61340196605298,281.75146,304.63208,98704.31,0.0,0.0,0.0
15.07,2024-10-12 00:00:00,Jub,29.966,-98.083,1069,0.2953792228000862,261.1593904545298,30.410779113547207,153.30378569249046,281.7068,302.64447,98725.625,0.0,0.0,0.0
19.125,2024-10-12 01:00:00,Jub,29.966,-98.083,1069,-12.648140862368892,268.5449419864476,34.74232716397135,168.31029827164238,282.1521,300.13757,98760.94,0.0,0.0,0.0
19.215,2024-10-12 02:00:00,Jub,29.966,-98.083,1069,-25.632160183208494,276.2455005960689,35.69070990172417,184.66217981179136,282.50513,297.03174,98815.06,0.0,0.0,0.0
19.3625,2024-10-12 03:00:00,Jub,29.966,-98.083,1069,-38.40226749331448,285.2783970325903,33.07857802729054,200.59830664948203,282.80493,297.0188,98853.06,0.0,0.0,0.0
19.5775,2024-10-12 04:00:00,Jub,29.966,-98.083,1069,-50.52305868891923,297.45094344702864,27.35748339691802,214.6367967103769,284.5359,296.88727,98880.56,0.0,0.0,0.0
19.7575,2024-10-12 05:00:00,Jub,29.966,-98.083,1069,-60.9784588853268,316.49896027934363,19.297713776514023,226.29847378541243,286.9314,295.62946,98876.625,0.0,0.0,0.0
20.085,2024-10-12 06:00:00,Jub,29.966,-98.083,1069,-67.20134188281544,347.93762600823004,9.627354489432603,235.85302192186555,288.2461,294.2293,98879.375,0.0,0.0,0.0
